candidate_id,probe_id,logical_step,elapsed_s,node_id,reference_region,reference_phase,reference_temperature_c,reference_pressure_mpa,reference_quality,candidate_resolved,candidate_region,candidate_phase,candidate_temperature_c,candidate_pressure_mpa,candidate_quality,phase_matches,pressure_relative_error,temperature_relative_kelvin_error
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,194784,1920,drum,REGION-4-MIXTURE,SaturatedMixture,271.15636810064314,5.603067641180313,0.03896885733947543,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.1564083993435,5.603099061077737,0.038968530992191296,true,5.607624150983796E-06,7.403679750431961E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,194784,1920,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.93393765389919,0.01113928840948686,1.7060153775035382E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,47.93393746763468,0.011139634484365155,1.7059507938019272E-05,true,3.106795206054873E-05,5.801115941335963E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,200784,1980,suction,REGION-4-MIXTURE,SaturatedMixture,269.627409541607,5.470838680385202,0.0008858801546890522,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.62736359238625,5.470859081559357,0.0008858564314480487,true,3.7290761704425867E-06,8.465573537244983E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,200784,1980,pressure,REGION-4-MIXTURE,SaturatedMixture,269.9500148475171,5.498538103852888,0.0009065409412907675,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.9499930739403,5.498547780920702,0.0009065295440454213,true,1.759934664626495E-06,4.009128375880368E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,200784,1980,outlet,REGION-4-MIXTURE,SaturatedMixture,278.56269953846925,6.278489896163884,0.1279000697380893,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,278.5627875030041,6.278513415050197,0.12789971254827634,true,3.7459463504917054E-06,1.5943902487892632E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,200784,1980,drum,REGION-4-MIXTURE,SaturatedMixture,271.20735141038915,5.6075184654446595,0.0390639271321025,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.2073971629143,5.60755397374624,0.03906355770964228,true,6.3322665452903845E-06,8.404869523009502E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,200784,1980,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,47.96985266357666,0.0111594500999022,1.7774222638992802E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,47.969852574169636,0.011159621175370282,1.777388999801306E-05,true,1.5330098396437557E-05,2.7842259911651326E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,206784,2040,suction,REGION-4-MIXTURE,SaturatedMixture,269.6465640187264,5.472480333816607,0.000884614875680247,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.6465138196945,5.472502591892283,0.0008845889939684968,true,4.067273762203549E-06,9.248222115417972E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,206784,2040,pressure,REGION-4-MIXTURE,SaturatedMixture,269.984167456627,5.501476758986423,0.00090699031178017,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.98416006565094,5.501480059635593,0.0009069864225179023,true,5.999569414862912E-07,1.3608011627118811E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,206784,2040,outlet,REGION-4-MIXTURE,SaturatedMixture,278.77853245735173,6.299062188517196,0.12424827650769203,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,278.7787251472473,6.299114623579976,0.12424748226870631,true,8.32426497966908E-06,3.491210985713943E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,206784,2040,drum,REGION-4-MIXTURE,SaturatedMixture,271.2583651363849,5.6119746463846045,0.039159222023086,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.25841242074966,5.61201120123132,0.039158841027342725,true,6.513722712446718E-06,8.685458893836768E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,206784,2040,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.00592249780897,0.011179730235908587,1.8496250241919607E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.005922473967075,0.011179766008502831,1.8496180125149084E-05,true,3.199772578550184E-06,7.42377466707631E-11
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,212784,2100,suction,REGION-4-MIXTURE,SaturatedMixture,269.665693461895,5.474120217062952,0.0008833499914814083,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.6656398177147,5.474144022819847,0.0008833223142988683,true,4.3487822611807176E-06,9.882577262224517E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,212784,2100,pressure,REGION-4-MIXTURE,SaturatedMixture,270.01825814843176,5.50441128222243,0.000907439891396265,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.0182495713234,5.504415069579262,0.0009074354222019428,true,6.880584749959278E-07,1.579088658398274E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,212784,2100,outlet,REGION-4-MIXTURE,SaturatedMixture,278.99378421306585,6.319630317377965,0.1207826244768461,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,278.9937935471535,6.319632903151656,0.12078258541183222,true,4.091653405826004E-07,1.6905175587986516E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,212784,2100,drum,REGION-4-MIXTURE,SaturatedMixture,271.3093077659606,5.616427314501431,0.039254709204179374,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.30935275554657,5.616461882654678,0.03925434843994472,true,6.1548296295357565E-06,8.263167752477108E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,212784,2100,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.042088118195466,0.011200095993050059,1.9226431775534558E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.042087994515896,0.01120033172139472,1.922595151289093E-05,true,2.1046993240626866E-05,3.850641851779365E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,218784,2160,suction,REGION-4-MIXTURE,SaturatedMixture,269.6847838103771,5.475757122931954,0.0008820864372566563,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.684727370739,5.4757821543219265,0.000882057337228875,true,4.57131121968719E-06,1.0397203679341871E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,218784,2160,pressure,REGION-4-MIXTURE,SaturatedMixture,270.0522645592689,5.507339741148836,0.0009078880252199767,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.0522418022156,5.507349823759089,0.0009078761207956572,true,1.830758719683955E-06,4.1894253420010143E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,218784,2160,outlet,REGION-4-MIXTURE,SaturatedMixture,279.20919802188894,6.340265239444113,0.11748938693648206,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,279.20937713980675,6.3403161385994915,0.1174886237789927,true,8.02792209099183E-06,3.242779670391077E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,218784,2160,drum,REGION-4-MIXTURE,SaturatedMixture,271.36016235947625,5.620874977668143,0.03935034107829655,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.36020094156265,5.62090451299497,0.03935003227505903,true,5.254578147558255E-06,7.085650382862377E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,218784,2160,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.07828054577118,0.0112205087299641,1.9964947844077434E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.07828035205603,0.011220912695282432,1.99640931397889E-05,true,3.6002406669222445E-05,6.030451367305324E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,224784,2220,suction,REGION-4-MIXTURE,SaturatedMixture,269.7038233816626,5.4773900471246595,0.0008808249942171053,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.7037649154663,5.4774159940131835,0.0008807948341027452,true,4.737089800204438E-06,1.0770154643216233E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,224784,2220,pressure,REGION-4-MIXTURE,SaturatedMixture,270.086165201664,5.5102602757380295,0.0009083351710392996,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.0861304998398,5.510275639287848,0.0009083170171945349,true,2.7881713475082953E-06,6.38798122375098E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,224784,2220,outlet,REGION-4-MIXTURE,SaturatedMixture,279.42397137880334,6.3608899991217465,0.11435404180450633,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,279.42406383156776,6.360916743224043,0.1143536421453354,true,4.204459171593615E-06,1.673129195525937E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,224784,2220,drum,REGION-4-MIXTURE,SaturatedMixture,271.4109251201154,5.625317290678886,0.03944595210764702,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.41095328330994,5.625338769375638,0.03944572713392834,true,3.818219602907052E-06,5.1717251906153924E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,224784,2220,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.11442436575891,0.011240925924257539,2.0711953301300457E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.114424131810665,0.01124146604515771,2.0710767636222582E-05,true,4.8049502666393644E-05,7.282108579994602E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,230784,2280,suction,REGION-4-MIXTURE,SaturatedMixture,269.7228007018567,5.479018002333597,0.0008795664327853848,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.72274082899094,5.4790445443928935,0.0008795355822572222,true,4.844309561474827E-06,1.1028894008533802E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,230784,2280,pressure,REGION-4-MIXTURE,SaturatedMixture,270.11994096636784,5.51317122799742,0.0009087813796254093,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.1198965907097,5.5131908694364995,0.0009087581533572337,true,3.5626390451789307E-06,8.168252060850229E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,230784,2280,outlet,REGION-4-MIXTURE,SaturatedMixture,279.63773699402816,6.381468825344261,0.11136333814034974,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,279.63787549734116,6.381509949163787,0.11136272840040638,true,6.444256118963774E-06,2.5055424302558173E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,230784,2280,drum,REGION-4-MIXTURE,SaturatedMixture,271.46150371432316,5.629746152579223,0.03954158656193777,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.46151745319366,5.62975658509056,0.03954147710669467,true,1.8531051054046997E-06,2.5226919397294715E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,230784,2280,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.15044099241493,0.011261302992122227,2.1467589256691103E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.150440737605095,0.011261947076893689,2.1466123585151774E-05,true,5.719451576005747E-05,7.930578398535182E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,236784,2340,suction,REGION-4-MIXTURE,SaturatedMixture,269.7417052984239,5.480640086297664,0.00087831145985838,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.7416447997093,5.48066692049887,0.0008782802739602786,true,4.8961801511215834E-06,1.1143790551644658E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,236784,2340,pressure,REGION-4-MIXTURE,SaturatedMixture,270.1535745382308,5.516071092031928,0.0009092252942583847,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.153522759676,5.516094019283843,0.0009091981629981685,true,4.1564460523164036E-06,9.530317353825216E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,236784,2340,outlet,REGION-4-MIXTURE,SaturatedMixture,279.8510682284831,6.402056488081979,0.10850801803531035,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,279.8512095808983,6.402099232044716,0.10850738644924468,true,6.676598811018646E-06,2.5560966030561667E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,236784,2340,drum,REGION-4-MIXTURE,SaturatedMixture,271.51193360686295,5.6341646436292265,0.03963711015713397,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.51193803548813,5.634168068175978,0.0396370743490158,true,6.078180116612732E-07,8.130961430875778E-09
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,236784,2340,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.1862515375019,0.011281594901854998,2.223198383115482E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.186251282691956,0.011282310931127838,2.2230296161068748E-05,true,6.34687984340694E-05,7.929698132254687E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,242784,2400,suction,REGION-4-MIXTURE,SaturatedMixture,269.7605286598206,5.482255564273977,0.0008770606546617512,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.76046818494797,5.482282380599804,0.0008770294923396325,true,4.8914767858189644E-06,1.1139012676938032E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,242784,2400,pressure,REGION-4-MIXTURE,SaturatedMixture,270.1870496869085,5.518958453185912,0.000909668152802956,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.1869927048683,5.518983681391144,0.0009096382764394176,true,4.5711895542498285E-06,1.048742032422324E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,242784,2400,outlet,REGION-4-MIXTURE,SaturatedMixture,280.0627813100815,6.422538103653541,0.10577623997933351,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,280.06285309791565,6.422560399961717,0.10577591319672733,true,3.471572735871567E-06,1.2976532099410277E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,242784,2400,drum,REGION-4-MIXTURE,SaturatedMixture,271.5621550083159,5.638567498270978,0.03973247198372388,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.5621758699417,5.638583516137842,0.03973230431732158,true,2.8407688422486836E-06,3.8298439998562305E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,242784,2400,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.22177927196026,0.0113017575729875,2.300524806770802E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.22177903354168,0.011302513972936225,2.300340291486522E-05,true,6.69276388065861E-05,7.418777704802799E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,248784,2460,suction,REGION-4-MIXTURE,SaturatedMixture,269.7792617738247,5.483863657895556,0.0008758146319084572,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.77920204401016,5.483890157387443,0.000875783841834432,true,4.832266726560721E-06,1.1001399032538932E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,248784,2460,pressure,REGION-4-MIXTURE,SaturatedMixture,270.2203527688979,5.5218321178885645,0.0009101087419261354,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.2202927470207,5.521858674744923,0.0009100772678639054,true,4.8094284272797334E-06,1.1046218636933908E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,248784,2460,outlet,REGION-4-MIXTURE,SaturatedMixture,280.2734861910343,6.442971835092438,0.10316011024773743,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,280.2736440896988,6.443021774439025,0.10315938138486684,true,7.750980116803226E-06,2.8531254714896613E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,248784,2460,drum,REGION-4-MIXTURE,SaturatedMixture,271.6121370434762,5.642951975668904,0.03982768743716165,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.61217057704926,5.6429775954209695,0.03982741886138224,true,4.540132926183874E-06,6.15563578659819E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,248784,2460,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.256951592117616,0.011321749007899265,2.378749059772209E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.25695138424635,0.011322514914588609,2.3785558367578177E-05,true,6.764914933274107E-05,6.467541098180012E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,254784,2520,suction,REGION-4-MIXTURE,SaturatedMixture,269.7978978395462,5.485463778013837,0.0008745738612883097,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.7978394627571,5.485489657476741,0.0008745437935290438,true,4.717825866966486E-06,1.0751821547254967E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,254784,2520,pressure,REGION-4-MIXTURE,SaturatedMixture,270.25347097516044,5.524690962822038,0.0009105470487279202,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.2534101307392,5.524717898095137,0.0009105151038173733,true,4.8754352560727524E-06,1.11969143513878E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,254784,2520,outlet,REGION-4-MIXTURE,SaturatedMixture,280.48288751244525,6.463328307597143,0.10065168323196329,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,280.48290807008743,6.463334922696086,0.10065158718742098,true,1.0234818082055439E-06,3.7132263366862244E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,254784,2520,drum,REGION-4-MIXTURE,SaturatedMixture,271.66190503835685,5.647320263100236,0.03992261055880085,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.6619474887848,5.647352532475105,0.039922271777913826,true,5.714103922717172E-06,7.791758503851422E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,254784,2520,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.29170162081721,0.011341530226767585,2.4578808955240703E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.29170145094395,0.011342275722226146,2.4576865269350015E-05,true,6.57314704149684E-05,5.284729998960083E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,260784,2580,suction,REGION-4-MIXTURE,SaturatedMixture,269.81642926335314,5.487055266897173,0.000873338867030893,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.81637293100357,5.487080236328764,0.000873309859365681,true,4.550606906099631E-06,1.0374923114309649E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,260784,2580,pressure,REGION-4-MIXTURE,SaturatedMixture,270.28639316558827,5.5275340071627355,0.0009109838422333178,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.2863335609436,5.527560376269429,0.000910952544883913,true,4.770501033474539E-06,1.0968099562581541E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,260784,2580,outlet,REGION-4-MIXTURE,SaturatedMixture,280.6903158664703,6.483541378687517,0.09824218240227715,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,280.6904573738575,6.483588249491168,0.09824150690271077,true,7.229197889550616E-06,2.5550214227833383E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,260784,2580,drum,REGION-4-MIXTURE,SaturatedMixture,271.71136682629583,5.651664231423629,0.04001730164747268,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.7114143371582,5.651700217784507,0.040016923178431855,true,6.367391869776062E-06,8.719807508090017E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,260784,2580,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.32596928700798,0.011361065913860425,2.537930359507157E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.32596915960312,0.01136176223443592,2.537742860550999E-05,true,6.129007443264155E-05,3.963122353370994E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,266784,2640,suction,REGION-4-MIXTURE,SaturatedMixture,269.8348390221596,5.488636656191929,0.000872110804543449,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.8347853720188,5.488660428384755,0.0008720831900823143,true,4.331165335743273E-06,9.88059646042474E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,266784,2640,pressure,REGION-4-MIXTURE,SaturatedMixture,270.3190940141677,5.530359042915462,0.0009114177536872014,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.31903779506683,5.530383929924842,0.0009113881951310391,true,4.500071186410053E-06,1.0344489043285092E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,266784,2640,outlet,REGION-4-MIXTURE,SaturatedMixture,280.8963150322435,6.503662931149712,0.09592737193640359,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,280.8964111804962,6.503695377360952,0.09592690643504764,true,4.9889134143379335E-06,1.7353829477540732E-07
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,266784,2640,drum,REGION-4-MIXTURE,SaturatedMixture,271.76054902672774,5.6559861742030275,0.04011145274484312,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,271.760597884655,5.6560230035278405,0.04011106483955508,true,6.511565565868774E-06,8.966228923525414E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,266784,2640,feedwater-inventory,REGION-4-MIXTURE,SaturatedMixture,48.35970218628648,0.011380324944312396,2.6188901710217643E-05,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,48.359702095389366,0.011380944645247453,2.6187179420007994E-05,true,5.445371183065818E-05,2.8271967150731634E-10
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,272784,2700,suction,REGION-4-MIXTURE,SaturatedMixture,269.85314221978194,5.490209236889209,0.0008708886873087519,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,269.8530918955803,5.490231530395654,0.0008708627928971832,true,4.060593227584953E-06,9.267755145274197E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,272784,2700,pressure,REGION-4-MIXTURE,SaturatedMixture,270.3515844941138,5.53316699652762,0.0009118489458522835,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,270.35153368115425,5.53318949563851,0.0009118222045818395,true,4.066226611999421E-06,9.349183333960268E-08
C3-VAPOR-SEAM-COMPLETE-SURROGATE,exact-v9-5-to-6mwe,272784,2700,outlet,REGION-4-MIXTURE,SaturatedMixture,281.1006812334059,6.523672077861695,0.09369971225579947,true,REGION-4-MIXTURE-TABLE-C2,SaturatedMixture,281.10077211260796,6.523703635401628,0.09369926342150785,true,4.837389058752362E-06,1.639676866900027E-07
